,KEN1110,KEN1120,KEN1130,KEN1210,KEN1220,KEN1410,KEN1420,KEN2110,KEN2120,KEN2130,KEN2220,KEN2230,KEN2240,KEN2410,KEN2420,KEN2430,KEN2510,KEN2520,KEN2530,KEN2600,
19414,7.445489015726608,6.802036642839188,7.39398017456446,5.590596150068282,5.902938719602679,5.811577846737002,4.711537638190004,6.856642181322384,5.239712386146126,5.407907377790548,6.410269820859936,5.3819083559892125,4.892700764814045,7.11224264951521,5.8008864519848595,5.321543997067728,6.827139600021697,6.077009876934565,4.709781635142392,5.821879111150368,
20642,-1.0,-1.0,-1.0,-0.7623020780596248,-0.9918466060081077,-0.6945119707106691,-0.6008336766521583,1.7818638852418882,1.3544502592042607,1.634378163765942,1.776936944080072,1.6257495653396492,1.215090398382924,1.85682914429982,1.7981324157475473,1.600913469244451,2.116949269392447,1.9117396508563638,1.3492121494645901,0.856078596877901,
20977,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
2111,10.39877045374153,9.530310867469963,10.329249617748228,7.92705580724324,8.317900856061328,8.234384333668713,6.7622107850855855,9.976306305913857,7.736755982387553,8.001229219023811,9.373183767872149,7.964983906133844,7.249748316094232,10.331319599344718,8.553543264573795,7.880187090503087,9.981331300831465,8.941427565428341,7.020814090592786,8.455802344977325,
21737,4.7546368912484,4.316197535530323,4.719539494635227,3.676589515656402,3.709939860790338,3.8801668124497803,3.203859811832592,6.528478935236902,5.092541154261407,5.426015891353307,6.220474856055047,5.401554027020167,4.7471301401439545,6.761255056227398,5.821821879211606,5.341003846198522,6.770371675621668,6.098795305394158,4.727358272944989,5.09955625166699,
21850,-1.0,-1.0,-1.0,-0.29417011066753906,-0.9757889798446582,-0.09287140524616178,0.18530073605155772,7.260579908438524,5.991400481447155,6.822629800933596,7.245949648709688,6.797007689378695,5.577579635484584,7.483184801542773,7.30888834543568,6.7232583742175756,8.25559609402908,7.646238295867038,5.975846225071323,4.511515371831065,
22106,2.6416118130543875,2.364161477392195,2.619401707268502,1.5926900593295321,1.9679344425028908,1.61693037184377,1.044427908203033,-0.5277189020687885,-0.7769886713676059,-0.9978323491098474,-0.7150267826827401,-1.0,-0.780565912879024,-0.4960709582607975,-1.0,-1.0,-0.8916135101635954,-1.0,-1.0,-0.0036647980091473187,
22638,5.011430702467494,4.553426513160262,4.974767126369761,3.6209567283835487,3.9110487406717285,3.7582358398726257,2.947579210052953,3.7709965085462445,2.746265542668319,2.783341444593547,3.454726871626894,2.767382997644813,2.540409098170078,3.930798640358473,3.014715122644426,2.73174856875943,3.6510685752088055,3.1777169456697782,2.3706115870988236,3.3077828227805126,
22819,-1.0,-1.0,-1.0,-0.40371926848685713,-0.9795466796928081,-0.23366336530765563,0.0013347417524633975,5.978486891770631,4.906291949921998,5.608509345599736,5.966127338703831,5.586863943992677,4.556698654886962,6.166542130723661,6.019297561007326,5.524560977998341,6.819070420434282,6.304288715759041,4.893151810194145,3.6560941486474645,
22844,0.7774461312982552,0.6420244963007193,0.7666055286663851,0.42135311734691605,0.45397562590046725,0.47764035095763213,0.25963853704427287,1.0548203957110638,0.6528622792488605,0.7286423490240934,0.9601656726366954,0.7219258322700528,0.5597262169595079,1.119428597310916,0.834971831430033,0.7056387057277578,1.096949691984506,0.909473693850162,0.5405768848037411,0.703492033951151,
